Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
Ambeke,0.501,Sinq Laison,Gallente Border Zone,-15.437884099417,4.9492910661608,7.4965988246292,Crielere,Faurent,Olettiers,,,,,,3,am-be-ke,2,am-bek,,
Amdonen,0.641,Kor-Azor,Gebem,-25.6859346299749,3.1009619082152,-9.012798538606,Ami,Dantan,Kor-Azor Prime,Leva,Mora,Nishah,,,3,a-mdo-ne,,,,
Ameinaka,0.987,Heimatar,Ortner,-8.5687572823693,3.5890999178293,0.7477632828429,Arlulf,Hulm,Ivar,Malukker,,,,,4,a-me-ina-ka,,,,
Ami,0.438,Kor-Azor,Jatari,-25.0912615715317,2.3523213379715,-8.05560082804,Amdonen,Bridi,Daran,Fensi,,,,,2,a-mi,,,,
Ammold,1,Heimatar,Sveipar,-8.5348665798336,1.8749115057675,4.5430156768497,Emolgranlan,Isendeldik,Pator,,,,,,2,a-mold,,,,
Amo,0.474,Metropolis,Tiat,-13.0653318748581,3.2175979936379,4.9079783820126,Auner,Hror,Resbroko,,,,,,2,a-mo,,,,
Amod,0.296,Domain,Fua,-24.1509029060278,6.8909470301733,-2.9164425662339,Akila,Mod,,,,,,,2,a-mo,,,,
Amoderia,0.405,Verge Vendor,Aideron,-21.9715527725954,6.3003182548569,5.2348106442963,Arraron,Pemene,Stou,,,,,,4,a-mo-de-ri,,,,
Amoen,0.281,Placid,Mallugier,-25.5218832366736,5.838857845926,7.143659384525,Amasiree,Ruerrotta,Slays,,,,,,2,a-mon,3,a-mo-en,,
Amphar,0.702,Derelik,Mekashtad,-8.1506260408812,7.1942058569452,-6.0077264184929,Abha,Nikh,Salashayama,Usroh,,,,,2,am-far,,,,
Amsen,1,Lonetrek,Sela,-14.5493013225457,10.1594111567536,13.763817142279,Ekura,Malkalen,,,,,,,2,am-sen,3,am-se-n,,
Amygnon,0.638,Verge Vendor,Kiartanne,-24.3765206555194,3.6107899597022,5.1649763162379,Jufvitte,,,,,,,,3,a-my-gno,,,,
AN-G54,-0.132,Outer Ring,Regalia,-38.3252752277112,2.9243213303136,10.1383153388089,CT7-5V,L3-XYO,T-Z6J2,ZXI-K2,,,,,,,,,,
Ana,0.9,Domain,Maseend,-16.1529369449714,7.3451618184682,-7.1499818430656,Jaswelu,Zhilshinou,,,,,,,2,a-na,,,,
Anara,0.357,Genesis,Kihkounad,-29.8689920843335,-1.5713131577535,-5.6428987111379,Partod,Sharza,,,,,,,3,a-na-ra,,,,
Anath,0.041,Aridia,Fabai,-40.1497981587597,-0.8580549168049,-12.7249755544456,Naga,Rafeme,Sakht,,,,,,2,a-na,,,,
Anbald,0.704,Metropolis,Jonar,-8.1151793691329,5.6946781064271,7.4781545195557,Bongveber,,,,,,,,2,a-nba,,,,
Anchauttes,0.34,Placid,Amevync,-25.3102743602763,10.4550362892851,13.6822784677019,Esesier,Evaulon,Odamia,,,,,,2,an-chats,,,,
Anckee,0.246,Solitude,Braille,-32.1525163826483,4.3295866849888,2.9392104795221,Elore,Heluene,Vevelonel,,,,,,2,a-ncke,2,an-ki,,
Andabiar,0.607,Domain,Kashag,-16.8277950215073,7.7548129515191,-11.5493506586982,Armala,Goram,Mista,,,,,,3,a-nda-bi,,,,
Andole,0.753,Essence,Eustron,-21.3048269344016,3.9921074985511,4.382751946762,Ommare,,,,,,,,2,an-dol,3,an-do-le,,
Andrub,0.674,Kor-Azor,Nimedaz,-24.1042458987554,6.814239952783,-10.5592267258095,Nahol,Nahyeen,,,,,,,2,a-ndru,,,,
Ane,0.31,Essence,Thoulde,-20.869617550915,7.9110662897111,5.380672646613,Clorteler,Seyllin,,,,,,,1,an-dol,2,a-nei,,
Angatalie,0.16,Everyshore,Marele,-20.9146060294429,-1.7634270945954,1.1273290629658,Lermireve,Mannar,,,,,,,3,a-nga-ta-li,,,,
Angur,0.178,Genesis,Monalaz,-27.2812099523073,-1.6708462385188,-3.3180073331163,Access,Djimame,Hangond,,,,,,2,an-gir,,,,
Angymonne,0.561,Everyshore,Elalan,-21.3411461260432,1.4796525309623,2.4458159382976,Antollare,Averon,Enedore,Muer,Odixie,Scuelazyns,,,3,a-ngy-mo-nne,,,,
Anher,0.465,Metropolis,Barvigrard,-11.5277635163967,1.4603294256388,4.9542226711761,Evati,Hagilur,,,,,,,2,a-nhe,,,,
Anila,0.655,Domain,Chardu,-19.589382230246,7.4529961923124,-5.9902465936324,Afivad,Etav,Hahda,Hisoufad,Pedel,Saheri,Yeeramoun,,3,a-ni-la,,,,
Anin,0.359,Lonetrek,Umamon,-23.1172287546353,8.6603135882304,19.8083288075393,Karjataimon,Nannaras,Tartoken,,,,,,2,a-nin,3,a-ni-n,,
Anjedin,0.516,Tash-Murkon,Sanair,-19.0087106880864,7.4161285779487,-11.982100654338,Ivih,Pimebeka,Tendhyes,Teshkat,Tividu,,,,3,an-jei-din,,,,
Anka,0.415,The Bleak Lands,Vaarma,-14.9455945538616,4.8891180789092,-4.7739285037485,Gammel,Iesa,Sosala,Tannakan,,,,,2,a-nka,,,,
Annad,0.821,Kor-Azor,Nimedaz,-24.5424183139861,5.9287981738906,-11.1303649905922,Jinkah,,,,,,,,2,a-nna,,,,
Annages,0.661,Essence,Balrille,-22.1926490151935,1.4821992540716,3.7758882554293,Deninard,Hulmate,,,,,,,3,a-na-gei,2,a-nags,,
Annancale,0.094,Placid,Viriette,-25.1334868251995,3.3009015272467,7.6533647505514,Agoze,Brarel,,,,,,,3,a-nna-nca-le,,,,
Annaro,0.807,The Citadel,Outartoh,-12.4446303566672,8.4708246417901,12.4293001971423,Isutaka,Muvolailen,Paara,,,,,,3,a-nna-ro,,,,
Annelle,0.757,Verge Vendor,Ancbeu,-26.2428583292503,3.690920761329,4.2253599547556,Chesiette,Masalle,,,,,,,2,a-neil,,,,
Anohel,0.138,Aridia,Maal,-40.6614273354632,-0.0189598997736,-9.2451676497741,Illi,Vaini,,,,,,,3,a-no-he,,,,
Ansalle,0.621,Verge Vendor,Kiartanne,-24.0168938581591,3.1621575595866,5.3264476697241,Gisleres,Jufvitte,,,,,,,2,an-sal,,,,
Ansasos,0.42,Kador,Heti,-23.7716510325949,1.6045203387619,-2.3390683546711,Bordan,Dehrokh,Iderion,,,,,,3,a-nsa-so,,,,
Ansen,0.136,Metropolis,Fribrodi,-14.5792318441954,-0.2418824318223,4.1476795689361,Arifsdald,Arwa,Krirald,,,,,,2,a-nse,,,,
Ansher,0.877,Metropolis,Frar,-7.7799904851613,3.61420747392,5.7183540241416,Hebisa,,,,,,,,2,a-nshe,,,,
Ansila,0.912,The Forge,Ihilakken,-14.1907839349533,5.5430726626926,10.9208016114026,Hirtamon,Hykkota,Ikuchi,,,,,,3,an-si-la,,,,
Ansone,0.744,Sinq Laison,Jonenor,-21.2593381915376,4.5377168849347,1.7563909731784,Dunraelare,Trosquesere,,,,,,,2,an-son,,,,
Anstard,0.496,Metropolis,Ergruk,-7.3085487206039,7.3592785259348,5.9516125758553,Erstet,Osvestmunnur,,,,,,,2,a-nsta,,,,
Antem,0.313,Genesis,Monalaz,-26.56132072763,-0.1573387343457,-2.7946800631834,Aring,Djimame,Imya,Mozzidit,,,,,2,an-tem,,,,
Antiainen,0.56,Lonetrek,Okunda,-18.6573941643642,11.7782455147281,17.9349594769873,Kiskoken,Ossa,Semiki,,,,,,4,an-ti-ai-nen,5,an-ti-a-i-nen,7,a-n-ti-a-i-ne-n
Antollare,0.689,Everyshore,Elalan,-20.7162585723694,2.0549871753813,2.8241197004477,Angymonne,Avele,Enedore,Laic,,,,,3,a-nto-lla-re,,,,
Anttiri,0.713,The Citadel,Tasen,-14.474149846586,8.0058213879529,8.1264139821511,Isikesu,Juunigaishi,Sirppala,Suroken,,,,,3,a-ntti-ri,,,,
Anyed,0.56,Genesis,Charak,-26.7220968608008,1.7914114127503,-2.2132881035776,Anzalaisio,Asanot,Habu,Imya,,,,,2,an-yed,,,,
Anzalaisio,0.455,Genesis,Charak,-27.2510852103657,1.5999194953302,-3.0380121364514,Anyed,Itrin,,,,,,,4,a-nza-la-isi,,,,
AO-N1P,-0.125,Querious,MPJW-6,-35.0065509716909,3.036947725962,-25.9974933803125,L3-I3K,,,,,,,,,,,,,
AOK-WQ,-0.713,Catch,T-1WDH,-6.4352791825742,-1.5619045095977,-26.6978546390478,7LHB-Z,B-XJX4,E1-4YH,E3-SDZ,,,,,,,,,,
Aokannitoh,0.971,The Forge,Ihilakken,-13.677230510699,6.1593299351292,10.8641750668068,Hirtamon,,,,,,,,4,a-oka-nni-to,,,,
AP9-LV,-0.255,Geminate,ZYL-FT,-4.6698418850315,8.1785956686127,13.0685482803481,0-GZX9,4NGK-F,NQ-9IH,,,,,,,,,,,
Apanake,0.488,Genesis,Ekrin,-24.7684351024349,5.6903368441129,1.551439842789,Avyuh,Sheroo,,,,,,,3,a-pa-na-ke,,,,
APES-G,-0.711,Malpais,G-HISF,19.6252894394967,4.0669600808147,5.0958618538634,0J-MQW,J-Z8C2,,,,,,,,,,,,
Aphend,0.629,Kador,Megeh,-19.6493050709348,4.6916369601293,-2.5476368377036,Dresi,Romi,,,,,,,2,ap-hend,,,,
Aphi,0.523,Kador,Araz,-23.8157081365891,3.2793229012303,-3.152560717248,Chanoun,Garisas,Jakri,Nidupad,,,,,2,a-fi,,,,
APM-6K,-0.059,Fountain,Sphinx,-42.6705095553386,2.8792067741379,3.0608760563547,5-D82P,8ESL-G,9O-ORX,JGOW-Y,KCT-0A,RE-C26,,,,,,,,
Aporulie,0.789,Essence,Thoulde,-20.0621217393653,6.3113763039845,5.0719565748647,Seyllin,Wysalan,Yona,,,,,,3,a-po-ru-li,,,,
Appen,0.821,Heimatar,Urtfer,-5.7178427245276,3.453266303438,4.5744561875675,Javrendei,Klir,,,,,,,2,a-pen,,,,
AR-5SY,-0.94,Tenal,2-ZRM0,-2.092916225061,9.2408855066664,41.4821286545069,A1RR-M,GW7P-8,OE-4HB,,,,,,,,,,,
Arakor,0.693,Tash-Murkon,Peges,-20.3389062320886,5.5962549010925,-13.4390278712969,Judra,,,,,,,,3,a-ra-kor,,,,
Aralgrund,0.322,Heimatar,Akimamur,-5.9184741090573,0.5943273163423,2.6167570016296,Bogelek,Roniko,Wiskeber,,,,,,3,a-ra-lgru,,,,
Aramachi,0.49,The Citadel,Santenpaa,-14.8530235790256,12.1009074793485,13.4323066726434,Laah,Saila,,,,,,,4,a-ra-ma-chi,,,,
Aranir,0.243,Derelik,Aguh,-8.4224358460811,6.6954736263959,-10.0539545847313,Hahyil,Sosa,,,,,,,3,a-ra-nir,,,,
Arant,0.605,Essence,Vieres,-23.0421582037794,1.839991272782,5.0880301419111,Kemerk,Obalyu,Villore,,,,,,2,a-rant,,,,
Arasare,0.812,Solitude,Goins,-32.1941854600268,0.2005712063943,1.1335302257917,Lazer,Vecodie,Yvelet,,,,,,3,a-ra-sa-re,,,,
Arayar,0.386,Devoid,Jayai,-15.4073311900576,5.3864803588686,-3.9725153181157,Asghed,Halmah,Labapi,,,,,,2,a-ra,,,,
Arbaz,0.907,Domain,Parud,-18.2032483039659,5.6662972876577,-4.745686006432,Chaven,Deepari,Kudi,,,,,,2,a-rba,,,,
ARBX-9,-0.184,Paragon Soul,17K-QM,-7.5378456201188,-2.9937299837992,-46.3034733901401,33-JRO,9T-APQ,JI-K5H,,,,,,,,,,,
Archavoinet,0.621,Placid,Pegeler,-25.3372415513377,8.9660678404467,10.8436012586433,Algasienan,Aubenall,Eugales,,,,,,4,a-rcha-vo-ine,,,,
Archee,0.445,Sinq Laison,Wyllequet,-17.6317610266812,5.6655775707343,-0.1001179200204,Adrallezoen,Bawilan,,,,,,,1,ar-chi,,,,
Ardallabier,0.714,Everyshore,Ysiette,-17.2248106934124,3.2987365442065,1.3068506714265,Ardene,Brapelille,Jel,Lirsautton,,,,,4,a-rda-lla-bi,,,,
Ardar,0.366,Metropolis,Tiat,-13.0985494275416,2.4043566553417,3.5249424162543,Floseswin,Frerstorn,Hadozeko,,,,,,2,a-rda,,,,
Ardene,0.552,Sinq Laison,Spaen,-17.1291542646453,3.3987060057195,0.3034251555551,Adrallezoen,Ardallabier,Boillair,Ney,,,,,2,ar-din,3,ar-de-ne,,
Arderonne,0.175,Placid,Serthoulde,-27.2961560853717,6.1745454200753,13.1883145079349,Alamel,Odamia,Reschard,,,,,,3,a-rde-ro-nne,,,,
Ardhis,0.398,Kador,Favo,-26.8078921964664,3.05894988174,-3.863606298241,Bushemal,Iaokit,,,,,,,2,ard-hi,,,,
Ardishapur Prime,0.74,Domain,Sosarir,-17.9154109118949,6.1787148883084,-8.2534303643759,Ekid,Gid,Rasile,,,,,,5,a-rdi-sha-pu-rpri-me,,,,
Arena,0.442,Derelik,Mal,-6.8548626619899,7.0634573843748,-7.6325081413372,Dysa,Kehrara,Serad,Uhtafal,,,,,3,a-re-na,,,,
Arera,0.646,Domain,Mulata,-23.6318168478036,3.6451891385495,-6.3539236930113,Ahala,Bashakru,Hizhara,Knophtikoo,Seiradih,,,,3,a-re-ra,,,,
ARG-3R,-0.043,Scalding Pass,51ZT-6,3.2808395312628,0.5144243284616,-13.9535217970836,9PX2-F,K212-A,P-N5N9,R-3FBU,VOL-MI,,,,,,,,,
Arifsdald,0.093,Metropolis,Fribrodi,-13.9118012218445,-0.7661567095087,4.0148292216033,Ansen,Arwa,Dudreda,Krirald,,,,,3,a-ri-fsda,,,,
Aring,0.267,Genesis,Meli,-27.3418773040486,0.1664253409326,-4.5947595632721,Antem,Chej,Gayar,Petidu,,,,,2,a-ring,,,,
Arittant,0.262,Solitude,Elerelle,-32.7708519447792,3.9798128737911,3.1421607364457,Heluene,,,,,,,,3,a-ri-tta,,,,
Arkoz,0.783,Tash-Murkon,Nasorin,-22.0147917972443,6.043674839498,-11.4473629431744,Yanuel,,,,,,,,2,ar-koz,,,,
Arlek,0.96,Metropolis,Meinigefur,-5.917104267577,4.8859805736087,3.5853364618181,Elgoi,Ryddinjorn,,,,,,,2,a-rle,,,,
Arlulf,0.956,Metropolis,Gedur,-7.8315802460309,3.8909633795993,0.7344802068638,Alf,Ameinaka,Brundakur,Orgron,Stirht,,,,2,a-rlu,,,,
Armala,0.782,Domain,Yestadan,-16.7528421799323,6.3120531358215,-11.2261070573998,Andabiar,Gaha,Ilonarav,Murema,Uchat,,,,3,a-rma-la,,,,
Arnatele,0.623,Everyshore,Osnins,-20.0311965744797,2.1827363909427,1.1535452138012,Amattens,Bereye,Halle,Junsoraert,Jurlesel,Mormoen,,,3,a-rna-te-le,,,,
Arnher,0.192,Metropolis,Aldodan,-11.8634622285769,-0.2288962913389,4.6747750065031,Egmar,Evati,Lasleinur,,,,,,2,a-rnhe,,,,
Arnola,0.463,Derelik,Joas,-5.3452237678029,4.2084870177526,-4.1304027925528,Astabih,Kasrasi,Uanzin,,,,,,3,ar-no-la,,,,
Arnon,0.593,Essence,Peccanouette,-23.7395296473397,5.4590302573848,3.0173650129409,Adirain,Aere,Emsar,Laurvier,,,,,2,a-rno,,,,
Arnstur,0.118,Metropolis,Aldodan,-9.6320294267497,-1.4050983952337,3.4510743390478,Brin,Gultratren,Helgatild,Todifrauan,,,,,2,a-rnstu,,,,
Arodan,0.321,Domain,Armi,-25.2113338431935,0.8448236388395,-7.2227438210967,Rammi,Rimbah,,,,,,,3,a-ro-da,,,,
Arraron,0.472,Verge Vendor,Aideron,-22.521647863527,5.5429850353121,4.7222383221867,Amoderia,Attyn,Chantrousse,Stou,,,,,3,a-rra-ro,,,,
Arshat,0.581,Domain,Nashar,-18.5144524551786,7.6292223526589,-10.4475691947579,Jerma,Sadye,,,,,,,2,a-rsha,,,,
Artisine,0.497,Sinq Laison,Lolbrerie,-16.5997701176858,3.7012219154074,6.6479937903032,Bamiette,Olettiers,,,,,,,3,a-rti-si-ne,,,,
Arton,0.427,Domain,Nakid,-14.4567950878173,6.309267436583,-11.2323397626206,Bittanshal,Jambu,Sieh,Warouh,,,,,2,a-rto,,,,
Artoun,0.752,Domain,Norgoh,-19.5817355425568,5.3297774659659,-7.9713607259615,Ebtesham,Nafomeh,Safizon,,,,,,2,a-rto,,,,
Arvasaras,0.517,Lonetrek,Kaala,-14.8590517644255,6.9461571693686,15.2406151534013,Vellaine,,,,,,,,4,ar-va-sa-ras,,,,
Arveyil,0.525,Devoid,Enka,-16.7671070706773,5.0653729047375,-3.9220419560121,Palpis,Uktiad,,,,,,,2,ar-veil,,,,
Arwa,0.127,Metropolis,Fribrodi,-13.9331463244605,-0.2474105007379,4.3246171832859,Ansen,Arifsdald,Hakisalki,Krirald,,,,,2,a-rwa,,,,
Arza,0.328,Kor-Azor,Tendrara,-27.3789822049817,2.3715106310568,-7.0509942422765,Ranni,,,,,,,,2,a-rza,,,,
Arzad,0.22,Devoid,Semou,-14.5822098884361,2.0322564429281,-2.4392713035378,Ezzara,Sifilar,Tararan,,,,,,2,a-rza,,,,
Arzanni,0.551,Khanid,Youledian,-30.0342617684367,5.8394330624814,-15.2518961144693,Afnakat,Ashmarir,Keberz,,,,,,3,a-rza-nni,,,,
Arzi,0.138,Kor-Azor,Ravin,-36.4831223922823,0.9173537677125,-14.1273048033021,Kerying,Mafra,Oguser,Zorenyen,,,,,2,a-rzi,,,,
Arzieh,0.297,Khanid,Akar,-33.135785958232,3.8673758867587,-13.1232374731138,Hakana,,,,,,,,2,ar-zei,,,,
Asabona,0.323,Derelik,Anares,-8.8787078299773,5.7530354513984,-9.6309075103911,Irshah,Onsooh,,,,,,,4,a-sa-bo-na,,,,
Asakai,0.256,Black Rise,Kurala,-18.8660458316935,7.9450005627612,13.9563668286923,Elunala,Ikoskio,Mushikegi,Okkamon,Prism,Vaaralen,,,3,a-sa-ka,,,,
Asanot,0.45,Genesis,Charak,-27.2310893501105,0.7883184814327,-2.470968935434,Anyed,Itrin,,,,,,,3,a-sa-no,,,,
Asesamy,0.645,Tash-Murkon,Damadil,-23.9090280366011,3.3297445257161,-11.7402736043048,Hostni,Onazel,,,,,,,4,a-se-sa-mi,,,,
Aset,0.355,Metropolis,Eugidi,-13.7019962398125,2.9466749892359,2.9150672071178,Avenod,Eytjangard,Floseswin,Isbrabata,Turnur,Uisper,Vimeini,,2,a-se,,,,
Asezai,0.64,Tash-Murkon,Tsemshatel,-22.3855818463916,4.1123702751022,-12.0863189602703,Azerakish,Ferira,Hoona,Lossa,Yeder,,,,3,a-se-zai,4,a-se-za-i,,
Asgeir,0.736,Metropolis,Lorundio,-11.0203549522918,3.5713199722223,7.3637889398483,Eiluvodi,Evuldgenzo,,,,,,,2,a-sge,,,,
Asghatil,0.795,Derelik,Oraron,-9.5555831489463,4.3353413865686,-6.1405745587948,Akpivem,Jarizza,Sucha,,,,,,3,as-ga-til,,,,
Asghed,0.356,Devoid,Jayai,-15.3339571238764,4.4532625170461,-3.6047345797321,Arayar,Halmah,Labapi,Sosan,Tararan,,,,2,a-sghe,,,,
Ashab,0.909,Domain,Parud,-19.5782999035935,5.4527294158362,-5.5129259873227,Amarr,Chaven,Hedion,Kehour,Madirmilire,Penirgman,Teshi,,2,a-sha,,,,
Ashi,0.675,Khanid,Sib,-27.8017938608217,3.9934351852323,-16.5882743372371,Badivefi,,,,,,,,2,a-shi,,,,
Ashitsu,0.265,Black Rise,Urpiken,-25.9705412288772,7.373920888787,18.1881482937507,Hykanima,Ienakkamon,Kehjari,,,,,,3,a-shi-tsu,,,,
Ashkoo,0.272,Khanid,Akar,-33.4426863648969,2.3298294896788,-14.2772987684283,Amafi,Baratar,,,,,,,2,ash-ku,,,,
Ashmarir,0.423,Khanid,Youledian,-30.8741555819501,5.3419929407817,-15.8265394712289,Arzanni,Claini,Kaira,,,,,,3,a-shma-ri,,,,
Ashokon,0.7,Genesis,Ekrin,-24.0648338963411,4.2408978671509,2.1231426751508,Avyuh,Emsar,,,,,,,3,a-sho-ko,,,,
Asilem,0.285,Derelik,Mal,-5.9828504059703,6.6629552609131,-8.5659028328458,Dysa,Shach,,,,,,,3,a-si-lem,,,,
Askonak,0.667,Kador,Febihkin,-21.2073842676399,6.8021053615994,-6.8385694935957,Minin,Murini,,,,,,,3,a-sko-na,,,,
Asoutar,0.273,Domain,Liela,-16.7924851867541,3.9320291177421,-12.4737898826777,Avair,Rayl,,,,,,,3,a-so-uta,,,,
Asrios,0.84,Kador,Qermi,-24.1696260349332,6.1221536711444,-13.2670075612045,Shemah,Telang,Zorrabed,,,,,,2,as-rios,,,,
Assah,0.298,Derelik,Bedaleya,-11.5655018402866,7.4112145986632,-10.318839407144,G-5EN2,Gomati,Hasateem,Nakah,,,,,2,a-sa,,,,
Assez,0.442,Genesis,Mih,-23.5494556797578,3.2863419306256,-0.7858634247694,Alal,Chamja,Serren,Ziasad,,,,,2,a-sez,,,,
Assiad,0.948,Tash-Murkon,Ajah,-22.6585393168495,7.2867910098834,-13.0173123829161,Kerepa,Marthia,Nosodnis,Rumida,,,,,2,a-syad,3,a-si-ad,,
Assiettes,0.643,Sinq Laison,Nadire,-20.9307336692244,5.0095513202314,1.2807465283082,Dunraelare,Goinard,,,,,,,3,a-si-ets,2,a-sits,,
Astabih,0.409,Derelik,Joas,-5.1508681259512,3.753061712897,-3.7584959768268,Arnola,Bimener,Kenobanala,Khabi,Ubtes,,,,3,as-ta-bih,,,,
Astoh,0.612,Black Rise,Aokinen,-21.6593819055632,9.9302297406192,14.5247858941779,Tsuruma,Uuhulanen,,,,,,,2,a-sto,,,,
Atai,0.481,Lonetrek,Pietanen,-20.6882614253002,9.1542080719302,19.2786121319181,Daras,Jotenen,Rauntaka,,,,,,2,a-tai,3,a-ta-i,,
Atarli,0.442,Kor-Azor,Comadu,-25.5388833962866,3.9295514388317,-7.1346538905716,Keproh,Menai,Piri,Rannoze,Shokal,Zatamaka,,,3,a-ta-rli,,,,
Atgur,0.483,Heimatar,Evannater,-8.2094100444973,0.8404874879718,3.3004944025147,Eifer,Endrulf,,,,,,,2,at-gur,,,,
Athinard,0.975,Everyshore,Odilis,-18.6074736679264,3.4151043181762,2.4997087543746,Dodixie,Ethernity,Meves,,,,,,3,a-thi-na,,,,
Athounon,0.076,Placid,Serthoulde,-27.7514437255917,5.474570508446,14.0802534700403,Mercomesier,,,,,,,,3,a-tho-uno,,,,
Atier,0.627,Sinq Laison,Wyllequet,-18.1077846241163,4.6867113960684,0.4639126021934,Bawilan,Croleur,,,,,,,2,a-tir,,,,
Ation,0.581,Sinq Laison,Stion,-15.9114696438429,3.5546146771818,1.7972072102606,Egghelende,Jel,,,,,,,2,a-tyon,,,,
Atioth,-0.018,Geminate,KR-XF4,2.2793847948467,7.8583670000591,7.9373412789286,D-I9HJ,K-IYNW,U6D-9A,,,,,,,,,,,
Atlangeins,0.88,Essence,Eustron,-22.4291386860496,3.0898185933305,3.5265734251651,Derririntel,Hecarrin,Ourapheh,,,,,,3,a-tla-nge,,,,
Atlanins,0.629,Everyshore,Giatole,-18.6796750556065,1.1613111253917,2.561210186554,Alachene,Azer,Bille,Elarel,Leremblompes,Vaurent,,,3,a-tla-ni,,,,
Atlar,0.373,Molden Heath,Fittakan,-4.9146429330565,1.6864247523214,1.1403760307247,Gelfiven,Illamur,Oddelulf,,,,,,2,a-tla,,,,
Atlulle,0.404,Essence,Arand,-21.2651618570858,1.3512211005994,5.303196044958,Allebin,Droselory,Isenan,,,,,,2,at-lu,,,,
Atonder,0.828,Metropolis,Argeir,-5.7572517842237,4.7149400236036,4.7466817531989,Engosi,Hotrardik,Klaevik,Ridoner,,,,,3,a-to-nde,,,,
Atoosh,0.63,Tash-Murkon,Mimishia,-21.2863156821587,5.2844912297033,-10.921493888969,Hoona,Sacalan,Sinid,Thashkarai,Unkah,,,,2,a-tush,,,,
ATQ-QS,-0.538,Fountain,Skaven,-47.6824550075691,2.9509358218642,-2.2375972724661,1-5GBW,,,,,,,,,,,,,
Atreen,0.459,Genesis,Nazdirer,-22.6822724460503,4.968334413664,-1.8746795817416,Cleyd,Nardiarang,,,,,,,2,a-trin,,,,
Attyn,0.669,Essence,Peccanouette,-23.7311737613699,5.0453674616637,3.8849646431657,Arraron,Ignebaener,Laurvier,,,,,,2,a-tin,,,,
ATY-2U,-0.075,Syndicate,Z-6NQ6,-28.94281738444,1.1497816856592,5.7707445757987,6E-578,PFP-GU,V4-L0X,ZVN5-H,,,,,,,,,,
AU2V-J,-0.197,The Kalevala Expanse,2O-VY7,13.7568413973802,7.0991607882933,5.6743256117341,D-6PKO,QZX-L9,SY-0AM,,,,,,,,,,,
Aubenall,0.432,Placid,Pegeler,-25.0322392066664,10.2235154348955,11.4280078627175,Archavoinet,Eugales,Oulley,Renarelle,,,,,3,a-ube-na,,,,
Auberulle,0.834,Sinq Laison,Agiesseson,-18.0431592985815,5.8051960832327,4.5403458837148,Adiere,Pettinck,Unel,,,,,,3,a-ube-ru-lle,,,,
Aubonnie,0.403,Placid,Mallugier,-25.890722254839,6.3546069746858,7.8807783019102,Amasiree,Hedoubel,,,,,,,3,a-bo-ni,,,,
Audaerne,0.466,Sinq Laison,Algintal,-15.0706988963128,3.5367300071953,4.4103970696118,Alsottobier,Augnais,Avenod,,,,,,2,au-darn,3,au-dar-ne,,
Audesder,0.265,Molden Heath,Tartatven,-5.2650527276445,1.196394261643,-1.1413548567774,Aedald,Kenobanala,,,,,,,3,a-ude-sde,,,,
Aufay,0.523,Sinq Laison,Disier,-17.6037653509556,7.1492874522112,3.9186037421435,Balle,Deltole,,,,,,,2,au-fei,,,,
Auga,0.385,Heimatar,Hed,-12.8081842291416,4.2733097190858,0.6568509050291,Amamake,Dal,Kourmonen,Siseide,,,,,2,au-ga,,,,
Augnais,0.54,Sinq Laison,Algintal,-15.6985291814554,5.2042482287666,3.9034913447174,Audaerne,Deltole,Jolia,Parchanier,,,,,2,aug-nais,,,,
Aulbres,0.136,Placid,Ganoure,-28.3233665271357,4.9157835877168,6.1451512418926,Barleguet,Gare,,,,,,,2,al-brei,,,,
Aunenen,0.448,Lonetrek,Minnen,-19.0652626298888,8.8927690357315,17.8364177000174,Liukikka,Nonni,Otalieto,,,,,,3,a-nen-en,4,a-u-ne-nen,5,a-u-ne-ne-n
Auner,0.408,Metropolis,Tiat,-13.6570989859789,3.1553217724447,4.3834166362417,Amo,Resbroko,,,,,,,2,a-une,,,,
Aunia,0.841,Sinq Laison,Coriault,-19.0388118881596,4.9939182937687,1.9871875621985,Agrallarier,Auvergne,Botane,,,,,,2,au-nya,3,au-ni-a,,
Aunsou,0.183,Placid,Alselbosier,-27.9031032767443,4.3584300657119,5.9039535685362,Alperaute,Cumemare,Gare,Reynire,,,,,2,an-so,,,,
Aurcel,0.549,Sinq Laison,Nexus,-15.7458247614336,2.9158297063437,2.4227537518656,Alillere,Egghelende,Pozirblant,,,,,,2,ar-cel,,,,
Aurejet,0.501,Khanid,Arniri,-31.0308118909967,2.5966013142699,-13.2106262978565,Bomana,Rilera,,,,,,,3,a-ure-je,,,,
Auren,0.418,Heimatar,Evannater,-7.3354489645576,0.7037814483775,4.2356753320179,Eddar,Gusandall,,,,,,,2,au-ren,,,,
Aurohunen,0.376,Lonetrek,Okunda,-15.6910281589774,11.046039988776,16.1245307581986,Dantumi,Korama,Vaajaita,,,,,,4,a-ro-hu-nen,5,a-ro-hu-ne-n,,
Ausmaert,0.075,Placid,Ganoure,-29.7583218396454,4.1277390038997,5.4786884103474,Barleguet,Kenninck,,,,,,,2,as-mart,,,,
